city,citypart,part2,street,number,,psc,psc2,region,type,company,id,date,id2
Pardubice,Pardubice I,Zelené Předměstí,Palackého třída,2755,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/30/2018,713543
Pardubice,Pardubice I,Zelené Předměstí,Palackého třída,2755,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,3/5/2018,ML12048
Pardubice,Pardubice I,Zelené Předměstí,Palackého třída,2755,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/23/2017,9110208000207
Pardubice,Pardubice I,Zelené Předměstí,Palackého třída,2755,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/23/2017,9110806001324
Pardubice,Pardubice I,Zelené Předměstí,Palackého třída,2755,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,2/12/2017,TDEN02306
Pardubice,Pardubice I,Zelené Předměstí,Pernerova,444,,53002,574716,Pardubický,ostatní §50/3,"AUTO GAMES, a.s.",25544608,11/9/2019,ARG10812670
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,346,,53002,574716,Pardubický,IVT,"Štístko, a.s.",27566447,7/23/2015,5ON500867
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,346,,53002,574716,Pardubický,IVT,"Štístko, a.s.",27566447,3/26/2017,3098300412
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,346,,53002,574716,Pardubický,IVT,"Štístko, a.s.",27566447,5/29/2016,AP1TR0011063
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,346,,53002,574716,Pardubický,IVT,"Štístko, a.s.",27566447,6/30/2016,EAS 110015
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,346,,53002,574716,Pardubický,IVT,"Štístko, a.s.",27566447,6/30/2016,S1604
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,346,,53002,574716,Pardubický,IVT,"Štístko, a.s.",27566447,6/30/2016,ML15524
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,346,,53002,574716,Pardubický,IVT,"Štístko, a.s.",27566447,6/30/2016,ML15548
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,507,,53002,574716,Pardubický,IVT,GAMINE GROUP a.s.,01390899,10/22/2015,0804C0010
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,507,,53002,574716,Pardubický,IVT,GAMINE GROUP a.s.,01390899,9/23/2015,0804P0008
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,507,,53002,574716,Pardubický,IVT,GAMINE GROUP a.s.,01390899,6/6/2016,9110613001112
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,507,,53002,574716,Pardubický,IVT,GAMINE GROUP a.s.,01390899,7/1/2016,551404
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,507,,53002,574716,Pardubický,IVT,GAMINE GROUP a.s.,01390899,7/1/2016,551405
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,507,,53002,574716,Pardubický,IVT,GAMINE GROUP a.s.,01390899,6/26/2017,ML30070
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,507,,53002,574716,Pardubický,IVT,GAMINE GROUP a.s.,01390899,6/26/2017,ML30200
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,507,,53002,574716,Pardubický,IVT,GAMINE GROUP a.s.,01390899,6/4/2016,AP1TM0001077
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,507,,53002,574716,Pardubický,IVT,GAMINE GROUP a.s.,01390899,6/4/2016,AP1TM0001151
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,507,,53002,574716,Pardubický,LLS,GAMINE GROUP a.s.,01390899,7/1/2016,MA032
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,507,,53002,574716,Pardubický,IVT,GAMINE GROUP a.s.,01390899,7/1/2016,6094200134
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,507,,53002,574716,Pardubický,IVT,GAMINE GROUP a.s.,01390899,7/1/2016,6094200135
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,507,,53002,574716,Pardubický,IVT,GAMINE GROUP a.s.,01390899,6/6/2016,9110810002145
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,507,,53002,574716,Pardubický,EMR,GAMINE GROUP a.s.,01390899,6/27/2016,5079
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,507,,53002,574716,Pardubický,LLS,GAMINE GROUP a.s.,01390899,6/26/2016,MB30009
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,507,,53002,574716,Pardubický,IVT,"Petr Masojídek, a.s.",27095282,6/26/2017,DDMA04807
Pardubice,Pardubice I,Zelené Předměstí,Sladkovského,507,,53002,574716,Pardubický,IVT,"Petr Masojídek, a.s.",27095282,6/26/2017,DDMA04907
Pardubice,Pardubice I,Zelené Předměstí,Smilova,310,,53002,574716,Pardubický,IVT,"SLOT Group, a.s.",62741560,10/31/2015,ML27071
Pardubice,Pardubice I,Zelené Předměstí,Smilova,310,,53002,574716,Pardubický,IVT,"SLOT Group, a.s.",62741560,10/31/2015,ML27112
Pardubice,Pardubice I,Zelené Předměstí,Smilova,310,,53002,574716,Pardubický,IVT,"SLOT Group, a.s.",62741560,10/31/2015,ML27117
Pardubice,Pardubice I,Zelené Předměstí,Smilova,310,,53002,574716,Pardubický,IVT,"SLOT Group, a.s.",62741560,12/8/2016,464001
Pardubice,Pardubice I,Zelené Předměstí,Smilova,310,,53002,574716,Pardubický,IVT,"SLOT Group, a.s.",62741560,12/21/2019,728360
Pardubice,Pardubice I,Zelené Předměstí,Smilova,310,,53002,574716,Pardubický,Sázkové hry v kasinu,"SLOT Group, a.s.",62741560,10/22/2015,P-021 (Kč)
Pardubice,Pardubice I,Zelené Předměstí,Smilova,310,,53002,574716,Pardubický,IVT,"SLOT Group, a.s.",62741560,12/5/2018,VLT07114262
Pardubice,Pardubice I,Zelené Předměstí,Smilova,310,,53002,574716,Pardubický,LLS,"SLOT Group, a.s.",62741560,8/15/2015,SL014
Pardubice,Pardubice I,Zelené Předměstí,Smilova,310,,53002,574716,Pardubický,LLS,"SLOT Group, a.s.",62741560,7/17/2015,MA672800011
Pardubice,Pardubice I,Zelené Předměstí,Smilova,310,,53002,574716,Pardubický,IVT,"SLOT Group, a.s.",62741560,12/1/2018,9111110002985
Pardubice,Pardubice I,Zelené Předměstí,Smilova,310,,53002,574716,Pardubický,IVT,multigate a.s.,25912186,12/31/2017,ML1543
Pardubice,Pardubice I,Zelené Předměstí,Smilova,310,,53002,574716,Pardubický,IVT,multigate a.s.,25912186,12/31/2017,ML1589
Pardubice,Pardubice I,Zelené Předměstí,Smilova,310,,53002,574716,Pardubický,IVT,multigate a.s.,25912186,12/31/2017,ML1590
Pardubice,Pardubice I,Zelené Předměstí,Smilova,310,,53002,574716,Pardubický,IVT,multigate a.s.,25912186,11/9/2018,I703402
Pardubice,Pardubice I,Zelené Předměstí,Smilova,310,,53002,574716,Pardubický,IVT,"SLOT Group, a.s.",62741560,6/25/2018,9111008007335
Pardubice,Pardubice I,Zelené Předměstí,Smilova,310,,53002,574716,Pardubický,IVT,"SLOT Group, a.s.",62741560,2/21/2018,ML10161
Pardubice,Pardubice I,Zelené Předměstí,Smilova,310,,53002,574716,Pardubický,IVT,"SLOT Group, a.s.",62741560,2/21/2018,ML10162
Pardubice,Pardubice I,Zelené Předměstí,Smilova,310,,53002,574716,Pardubický,EMR,"SLOT Group, a.s.",62741560,7/31/2018,6335
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,LLS,MASOX a.s.,28373154,6/26/2015,MX079
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,MASOX a.s.,28373154,7/2/2015,ML25024
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,MASOX a.s.,28373154,7/2/2015,ML25025
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,MASOX a.s.,28373154,6/17/2015,3ON303142
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,MASOX a.s.,28373154,6/17/2015,728464
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,MASOX a.s.,28373154,6/17/2015,I705459
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,MASOX a.s.,28373154,6/12/2015,9110111000067
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,MASOX a.s.,28373154,6/12/2015,9111011000733
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,MASOX a.s.,28373154,6/12/2015,AP1TF0001010
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,MASOX a.s.,28373154,6/12/2015,AP1TF0001027
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,MASOX a.s.,28373154,1/11/2016,AP1TF0001030
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,EMR,MASOX a.s.,28373154,2/27/2016,M5046
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,multigate a.s.,25912186,8/3/2018,9111108008901
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,multigate a.s.,25912186,8/3/2018,9111108008965 
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,multigate a.s.,25912186,12/31/2017,MLA0154
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,multigate a.s.,25912186,12/31/2017,MLA0155
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,multigate a.s.,25912186,12/31/2017,MLA0160
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,multigate a.s.,25912186,12/31/2017,MLA0161
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,"BONVER WIN, a.s.",25899651,9/24/2017,ML7185
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,3/18/2019,0812C0014
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,3/5/2018,ML12049
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/23/2017,9110806001325
Pardubice,Pardubice I,Zelené Předměstí,Smilova,327,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,2/12/2017,TDEN01806
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,62,,53002,574716,Pardubický,IVT,TIPGAMES a.s.,26709112,1/1/2015,20010467
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,62,,53002,574716,Pardubický,IVT,TIPGAMES a.s.,26709112,4/23/2019,AP1TR0004061
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,62,,53002,574716,Pardubický,IVT,TIPGAMES a.s.,26709112,12/19/2016,9110910002310
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,62,,53002,574716,Pardubický,IVT,TIPGAMES a.s.,26709112,7/16/2018,3ON300700
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,62,,53002,574716,Pardubický,IVT,TIPGAMES a.s.,26709112,7/16/2018,3ON300439
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,62,,53002,574716,Pardubický,IVT,TIPGAMES a.s.,26709112,7/16/2018,I701039
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,62,,53002,574716,Pardubický,IVT,TIPGAMES a.s.,26709112,7/16/2018,I701040
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,62,,53002,574716,Pardubický,IVT,TIPGAMES a.s.,26709112,7/16/2018,714206
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,62,,53002,574716,Pardubický,IVT,TIPGAMES a.s.,26709112,7/16/2018,714208
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,62,,53002,574716,Pardubický,IVT,TIPGAMES a.s.,26709112,9/14/2017,ML2859
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,62,,53002,574716,Pardubický,IVT,TIPGAMES a.s.,26709112,9/14/2017,ML2097
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,62,,53002,574716,Pardubický,IVT,TIPGAMES a.s.,26709112,9/14/2017,ML2098
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,LLS,ENDL + K a.s.,26805600,6/20/2015,MB14026
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,5/22/2016,AP1TR0010033
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/29/2018,3ON300350
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,12/8/2019,EN057-01
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,12/8/2019,EN057-02
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,12/8/2019,EN057-03
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,ostatní §50/3,ENDL + K a.s.,26805600,6/16/2019,EN027-01
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,ostatní §50/3,ENDL + K a.s.,26805600,6/16/2019,EN027-02
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,ostatní §50/3,ENDL + K a.s.,26805600,6/16/2019,EN027-03
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/30/2018,720454
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/30/2018,I701754
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/30/2018,I701755
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,2/12/2017,TDEN00207
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,2/12/2017,TDEN01807
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,EMR,ENDL + K a.s.,26805600,5/3/2019,6037
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/23/2017,9110109004229
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/23/2017,9110209005033
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/23/2017,9110209005034
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/23/2017,9110209005035
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/23/2017,9110209005036
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,3/5/2018,ML12222
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,3/5/2018,ML12223
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,3/5/2018,ML12224
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,3/5/2018,ML12229
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,68,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/30/2018,717408
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/29/2018,3ON300339
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,ostatní §50/3,ENDL + K a.s.,26805600,6/16/2019,EN017-01
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,ostatní §50/3,ENDL + K a.s.,26805600,6/16/2019,EN017-02
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,ostatní §50/3,ENDL + K a.s.,26805600,6/16/2019,EN017-03
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/23/2017,9110109004244
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,3/5/2018,ML12354
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/23/2017,9111008006942
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/23/2017,9111008006943
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/30/2018,I700132
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/30/2018,713539
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/30/2018,713540
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/23/2017,9110308000654
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,3/5/2018,ML12044
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,3/5/2018,ML12045
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,EMR,ENDL + K a.s.,26805600,12/31/2017,6199
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,TZ - §2 j),ENDL + K a.s.,26805600,11/30/2017,074
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/23/2017,9110806001334
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,2/12/2017,9110806001336
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,2/12/2017,TDEN01107
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,2/12/2017,TDEN01207
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,4/23/2017,9110806001310
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,112,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,2/12/2017,TDEN02406
Pardubice,Pardubice I,Zelené Předměstí,třída Míru,302,,53002,574716,Pardubický,Sázkové hry v kasinu,NET and GAMES a.s.,28330633,4/20/2017,PS-BJ-0122
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,LLS,NET and GAMES a.s.,28330633,12/1/2016,ARG10915694
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,LLS,NET and GAMES a.s.,28330633,2/19/2016,NG020-01/M
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,3/18/2016,3ON300906
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,3/18/2016,725202
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,3/18/2016,725214
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,3/18/2016,I703291
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,3/18/2016,I703327
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,MERKUR CASINO a.s.,27151506,2/8/2019,3098300127
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,9/21/2019,ML22700
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,9/21/2019,ML22701
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,9/21/2019,ML22702
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,9/21/2019,ML22703
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,9/21/2019,ML22401
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,9/21/2019,ML22402
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,9/21/2019,ML22004
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,9/21/2019,ML22005
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,9/21/2019,ML22006
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,4/29/2019,9110509006940
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,4/29/2019,9110806001207
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,4/29/2019,9110907001962
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,4/29/2019,9110907001963
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,4/29/2019,9110907001965
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,4/29/2019,9110907001966
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,4/29/2019,9110907001967
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,4/29/2019,9110907001968
Pardubice,Pardubice I,Zelené Předměstí,Třída Míru,302,,53002,574716,Pardubický,IVT,NET and GAMES a.s.,28330633,4/29/2019,9111007002332
Pardubice,Pardubice I,Zelené Předměstí,U Divadla,620,,53002,574716,Pardubický,IVT,"SYNOT TIP, a.s.",26301091,12/31/2017,3ON303554
Pardubice,Pardubice I,Zelené Předměstí,U Divadla,620,,53002,574716,Pardubický,IVT,"SYNOT TIP, a.s.",26301091,12/31/2017,729276
Pardubice,Pardubice I,Zelené Předměstí,U Divadla,620,,53002,574716,Pardubický,IVT,"SYNOT TIP, a.s.",26301091,12/31/2017,I705891
Pardubice,Pardubice I,Zelené Předměstí,U Divadla,620,,53002,574716,Pardubický,IVT,"SYNOT TIP, a.s.",26301091,12/16/2018,9110109004079
Pardubice,Pardubice I,Zelené Předměstí,U Divadla,620,,53002,574716,Pardubický,LLS,"SYNOT TIP, a.s.",26301091,9/18/2016,DP017
Pardubice,Pardubice I,Zelené Předměstí,U Divadla,620,,53002,574716,Pardubický,IVT,"SYNOT TIP, a.s.",26301091,12/31/2017,50018
Pardubice,Pardubice I,Zelené Předměstí,U Divadla,620,,53002,574716,Pardubický,IVT,"SYNOT TIP, a.s.",26301091,6/4/2018,ML16012
Pardubice,Pardubice I,,K Dolíčku,,12,53002,574716,Pardubický,IVT,multigate a.s.,25912186,11/9/2018,I703169
Pardubice,Pardubice I,,Palackého,,,53002,574716,Pardubický,TZ - §2 j),"SYNOT TIP, a.s.",26301091,10/1/2018,LB-015
Pardubice,Pardubice I,,Pardubice-Dražkovice,,,53002,574716,Pardubický,IVT,"SYNOT TIP, a.s.",26301091,12/31/2017,10527
Pardubice,Pardubice I,,Pardubice-Dražkovice,,,53002,574716,Pardubický,IVT,"SYNOT TIP, a.s.",26301091,12/31/2017,4994
Pardubice,Pardubice I,,Smilova,500,,53002,574716,Pardubický,IVT,"VIKTORIAPLAY, a.s.",25402391,12/31/2017,54702059
Pardubice,Pardubice I,,tř. Míru,67,,53002,574716,Pardubický,IVT,"AUTO GAMES, a.s.",25544608,2/6/2015,AGT11320103
Pardubice,Pardubice I,,tř. Míru,67,,53002,574716,Pardubický,IVT,"AUTO GAMES, a.s.",25544608,11/21/2015,9110209004998
Pardubice,Pardubice I,,tř. Míru,67,,53002,574716,Pardubický,IVT,"AUTO GAMES, a.s.",25544608,7/31/2015,I704274
Pardubice,Pardubice I,,tř. Míru,67,,53002,574716,Pardubický,IVT,"AUTO GAMES, a.s.",25544608,11/21/2015,AP1TY0001029
Pardubice,Pardubice I,,tř. Míru,67,,53002,574716,Pardubický,IVT,"AUTO GAMES, a.s.",25544608,11/21/2015,463154
Pardubice,Pardubice I,,tř. Míru,67,,53002,574716,Pardubický,IVT,"AUTO GAMES, a.s.",25544608,11/21/2015,ML1078041
Pardubice,Pardubice I,,tř. Míru,67,,53002,574716,Pardubický,IVT,"AUTO GAMES, a.s.",25544608,11/21/2015,ML1078042
Pardubice,Pardubice I,,tř. Míru,111,,53002,574716,Pardubický,EMR,ENDL + K a.s.,26805600,11/14/2015,1893
Pardubice,Pardubice I,,tř. Míru,111,,53002,574716,Pardubický,LLS,ENDL + K a.s.,26805600,6/20/2015,MB14048
Pardubice,Pardubice I,,tř. Míru,111,,53002,574716,Pardubický,LLS,ENDL + K a.s.,26805600,6/20/2015,MB14002
Pardubice,Pardubice I,,tř. Míru,111,,53002,574716,Pardubický,Sázkové hry v kasinu,ENDL + K a.s.,26805600,5/4/2017,BJEN03
Pardubice,Pardubice I,,tř. Míru,111,,53002,574716,Pardubický,Sázkové hry v kasinu,ENDL + K a.s.,26805600,5/4/2017,REN003
Pardubice,Pardubice I,,tř. Míru,111,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,5/22/2016,AP1TR0010036
Pardubice,Pardubice I,,tř. Míru,111,,53002,574716,Pardubický,IVT,ENDL + K a.s.,26805600,5/22/2016,AP1TR0010037
